,movie,name,path
23,BabyBoss,frame1-13-37.97.jpg,/Users/antoinestutz/Documents/Cours/Deepl/Projet/cartoongan/src/../data/cartoon_frames/BabyBoss/frame1-13-37.97.jpg
24,BabyBoss,frame0-20-27.93.jpg,/Users/antoinestutz/Documents/Cours/Deepl/Projet/cartoongan/src/../data/cartoon_frames/BabyBoss/frame0-20-27.93.jpg
25,BabyBoss,frame0-47-22.27.jpg,/Users/antoinestutz/Documents/Cours/Deepl/Projet/cartoongan/src/../data/cartoon_frames/BabyBoss/frame0-47-22.27.jpg
26,BabyBoss,frame1-25-30.68.jpg,/Users/antoinestutz/Documents/Cours/Deepl/Projet/cartoongan/src/../data/cartoon_frames/BabyBoss/frame1-25-30.68.jpg
27,BabyBoss,frame0-42-47.49.jpg,/Users/antoinestutz/Documents/Cours/Deepl/Projet/cartoongan/src/../data/cartoon_frames/BabyBoss/frame0-42-47.49.jpg
28,BabyBoss,frame1-30-01.17.jpg,/Users/antoinestutz/Documents/Cours/Deepl/Projet/cartoongan/src/../data/cartoon_frames/BabyBoss/frame1-30-01.17.jpg
29,BabyBoss,frame0-04-09.02.jpg,/Users/antoinestutz/Documents/Cours/Deepl/Projet/cartoongan/src/../data/cartoon_frames/BabyBoss/frame0-04-09.02.jpg
30,BabyBoss,frame0-16-36.08.jpg,/Users/antoinestutz/Documents/Cours/Deepl/Projet/cartoongan/src/../data/cartoon_frames/BabyBoss/frame0-16-36.08.jpg
31,BabyBoss,frame0-43-26.13.jpg,/Users/antoinestutz/Documents/Cours/Deepl/Projet/cartoongan/src/../data/cartoon_frames/BabyBoss/frame0-43-26.13.jpg
32,BabyBoss,frame1-18-29.93.jpg,/Users/antoinestutz/Documents/Cours/Deepl/Projet/cartoongan/src/../data/cartoon_frames/BabyBoss/frame1-18-29.93.jpg
33,BabyBoss,frame0-51-22.70.jpg,/Users/antoinestutz/Documents/Cours/Deepl/Projet/cartoongan/src/../data/cartoon_frames/BabyBoss/frame0-51-22.70.jpg
34,BabyBoss,frame1-13-55.14.jpg,/Users/antoinestutz/Documents/Cours/Deepl/Projet/cartoongan/src/../data/cartoon_frames/BabyBoss/frame1-13-55.14.jpg
35,BabyBoss,frame0-56-31.83.jpg,/Users/antoinestutz/Documents/Cours/Deepl/Projet/cartoongan/src/../data/cartoon_frames/BabyBoss/frame0-56-31.83.jpg
36,BabyBoss,frame0-44-21.95.jpg,/Users/antoinestutz/Documents/Cours/Deepl/Projet/cartoongan/src/../data/cartoon_frames/BabyBoss/frame0-44-21.95.jpg
37,BabyBoss,frame1-18-47.10.jpg,/Users/antoinestutz/Documents/Cours/Deepl/Projet/cartoongan/src/../data/cartoon_frames/BabyBoss/frame1-18-47.10.jpg
38,BabyBoss,frame1-20-25.85.jpg,/Users/antoinestutz/Documents/Cours/Deepl/Projet/cartoongan/src/../data/cartoon_frames/BabyBoss/frame1-20-25.85.jpg
39,BabyBoss,frame0-54-23.03.jpg,/Users/antoinestutz/Documents/Cours/Deepl/Projet/cartoongan/src/../data/cartoon_frames/BabyBoss/frame0-54-23.03.jpg
40,BabyBoss,frame1-19-38.62.jpg,/Users/antoinestutz/Documents/Cours/Deepl/Projet/cartoongan/src/../data/cartoon_frames/BabyBoss/frame1-19-38.62.jpg
41,BabyBoss,frame1-11-29.17.jpg,/Users/antoinestutz/Documents/Cours/Deepl/Projet/cartoongan/src/../data/cartoon_frames/BabyBoss/frame1-11-29.17.jpg
42,BabyBoss,frame0-24-49.83.jpg,/Users/antoinestutz/Documents/Cours/Deepl/Projet/cartoongan/src/../data/cartoon_frames/BabyBoss/frame0-24-49.83.jpg
43,BabyBoss,frame0-17-53.36.jpg,/Users/antoinestutz/Documents/Cours/Deepl/Projet/cartoongan/src/../data/cartoon_frames/BabyBoss/frame0-17-53.36.jpg
44,BabyBoss,frame0-45-30.64.jpg,/Users/antoinestutz/Documents/Cours/Deepl/Projet/cartoongan/src/../data/cartoon_frames/BabyBoss/frame0-45-30.64.jpg
45,BabyBoss,frame0-21-36.62.jpg,/Users/antoinestutz/Documents/Cours/Deepl/Projet/cartoongan/src/../data/cartoon_frames/BabyBoss/frame0-21-36.62.jpg
46,BabyBoss,frame0-35-33.85.jpg,/Users/antoinestutz/Documents/Cours/Deepl/Projet/cartoongan/src/../data/cartoon_frames/BabyBoss/frame0-35-33.85.jpg
47,BabyBoss,frame1-36-10.41.jpg,/Users/antoinestutz/Documents/Cours/Deepl/Projet/cartoongan/src/../data/cartoon_frames/BabyBoss/frame1-36-10.41.jpg
48,BabyBoss,frame0-41-34.50.jpg,/Users/antoinestutz/Documents/Cours/Deepl/Projet/cartoongan/src/../data/cartoon_frames/BabyBoss/frame0-41-34.50.jpg
49,BabyBoss,frame0-47-48.03.jpg,/Users/antoinestutz/Documents/Cours/Deepl/Projet/cartoongan/src/../data/cartoon_frames/BabyBoss/frame0-47-48.03.jpg
50,BabyBoss,frame1-24-21.99.jpg,/Users/antoinestutz/Documents/Cours/Deepl/Projet/cartoongan/src/../data/cartoon_frames/BabyBoss/frame1-24-21.99.jpg
51,BabyBoss,frame0-11-52.71.jpg,/Users/antoinestutz/Documents/Cours/Deepl/Projet/cartoongan/src/../data/cartoon_frames/BabyBoss/frame0-11-52.71.jpg
52,BabyBoss,frame1-03-02.54.jpg,/Users/antoinestutz/Documents/Cours/Deepl/Projet/cartoongan/src/../data/cartoon_frames/BabyBoss/frame1-03-02.54.jpg
53,BabyBoss,frame1-02-45.36.jpg,/Users/antoinestutz/Documents/Cours/Deepl/Projet/cartoongan/src/../data/cartoon_frames/BabyBoss/frame1-02-45.36.jpg
54,BabyBoss,frame1-33-27.26.jpg,/Users/antoinestutz/Documents/Cours/Deepl/Projet/cartoongan/src/../data/cartoon_frames/BabyBoss/frame1-33-27.26.jpg
55,BabyBoss,frame0-33-07.87.jpg,/Users/antoinestutz/Documents/Cours/Deepl/Projet/cartoongan/src/../data/cartoon_frames/BabyBoss/frame0-33-07.87.jpg
56,BabyBoss,frame0-01-08.70.jpg,/Users/antoinestutz/Documents/Cours/Deepl/Projet/cartoongan/src/../data/cartoon_frames/BabyBoss/frame0-01-08.70.jpg
57,BabyBoss,frame0-57-49.12.jpg,/Users/antoinestutz/Documents/Cours/Deepl/Projet/cartoongan/src/../data/cartoon_frames/BabyBoss/frame0-57-49.12.jpg
58,BabyBoss,frame1-06-28.62.jpg,/Users/antoinestutz/Documents/Cours/Deepl/Projet/cartoongan/src/../data/cartoon_frames/BabyBoss/frame1-06-28.62.jpg
59,BabyBoss,frame1-33-53.02.jpg,/Users/antoinestutz/Documents/Cours/Deepl/Projet/cartoongan/src/../data/cartoon_frames/BabyBoss/frame1-33-53.02.jpg
60,BabyBoss,frame0-32-12.06.jpg,/Users/antoinestutz/Documents/Cours/Deepl/Projet/cartoongan/src/../data/cartoon_frames/BabyBoss/frame0-32-12.06.jpg
61,BabyBoss,frame0-09-22.44.jpg,/Users/antoinestutz/Documents/Cours/Deepl/Projet/cartoongan/src/../data/cartoon_frames/BabyBoss/frame0-09-22.44.jpg
62,BabyBoss,frame0-43-04.66.jpg,/Users/antoinestutz/Documents/Cours/Deepl/Projet/cartoongan/src/../data/cartoon_frames/BabyBoss/frame0-43-04.66.jpg
63,BabyBoss,frame0-47-26.56.jpg,/Users/antoinestutz/Documents/Cours/Deepl/Projet/cartoongan/src/../data/cartoon_frames/BabyBoss/frame0-47-26.56.jpg
64,BabyBoss,frame1-29-09.65.jpg,/Users/antoinestutz/Documents/Cours/Deepl/Projet/cartoongan/src/../data/cartoon_frames/BabyBoss/frame1-29-09.65.jpg
65,BabyBoss,frame0-37-25.48.jpg,/Users/antoinestutz/Documents/Cours/Deepl/Projet/cartoongan/src/../data/cartoon_frames/BabyBoss/frame0-37-25.48.jpg
66,BabyBoss,frame1-17-38.40.jpg,/Users/antoinestutz/Documents/Cours/Deepl/Projet/cartoongan/src/../data/cartoon_frames/BabyBoss/frame1-17-38.40.jpg
67,BabyBoss,frame0-41-30.21.jpg,/Users/antoinestutz/Documents/Cours/Deepl/Projet/cartoongan/src/../data/cartoon_frames/BabyBoss/frame0-41-30.21.jpg
68,BabyBoss,frame1-23-51.94.jpg,/Users/antoinestutz/Documents/Cours/Deepl/Projet/cartoongan/src/../data/cartoon_frames/BabyBoss/frame1-23-51.94.jpg
69,BabyBoss,frame0-07-56.57.jpg,/Users/antoinestutz/Documents/Cours/Deepl/Projet/cartoongan/src/../data/cartoon_frames/BabyBoss/frame0-07-56.57.jpg
70,BabyBoss,frame1-38-10.63.jpg,/Users/antoinestutz/Documents/Cours/Deepl/Projet/cartoongan/src/../data/cartoon_frames/BabyBoss/frame1-38-10.63.jpg
71,BabyBoss,frame0-50-05.42.jpg,/Users/antoinestutz/Documents/Cours/Deepl/Projet/cartoongan/src/../data/cartoon_frames/BabyBoss/frame0-50-05.42.jpg
72,BabyBoss,frame0-59-06.40.jpg,/Users/antoinestutz/Documents/Cours/Deepl/Projet/cartoongan/src/../data/cartoon_frames/BabyBoss/frame0-59-06.40.jpg
73,BabyBoss,frame1-34-35.95.jpg,/Users/antoinestutz/Documents/Cours/Deepl/Projet/cartoongan/src/../data/cartoon_frames/BabyBoss/frame1-34-35.95.jpg
74,BabyBoss,frame0-14-31.57.jpg,/Users/antoinestutz/Documents/Cours/Deepl/Projet/cartoongan/src/../data/cartoon_frames/BabyBoss/frame0-14-31.57.jpg
75,BabyBoss,frame0-19-10.65.jpg,/Users/antoinestutz/Documents/Cours/Deepl/Projet/cartoongan/src/../data/cartoon_frames/BabyBoss/frame0-19-10.65.jpg
76,BabyBoss,frame0-57-14.77.jpg,/Users/antoinestutz/Documents/Cours/Deepl/Projet/cartoongan/src/../data/cartoon_frames/BabyBoss/frame0-57-14.77.jpg
77,BabyBoss,frame1-03-19.71.jpg,/Users/antoinestutz/Documents/Cours/Deepl/Projet/cartoongan/src/../data/cartoon_frames/BabyBoss/frame1-03-19.71.jpg
78,BabyBoss,frame0-03-43.26.jpg,/Users/antoinestutz/Documents/Cours/Deepl/Projet/cartoongan/src/../data/cartoon_frames/BabyBoss/frame0-03-43.26.jpg
79,BabyBoss,frame1-25-52.15.jpg,/Users/antoinestutz/Documents/Cours/Deepl/Projet/cartoongan/src/../data/cartoon_frames/BabyBoss/frame1-25-52.15.jpg
80,BabyBoss,frame1-14-50.96.jpg,/Users/antoinestutz/Documents/Cours/Deepl/Projet/cartoongan/src/../data/cartoon_frames/BabyBoss/frame1-14-50.96.jpg
81,BabyBoss,frame0-41-55.97.jpg,/Users/antoinestutz/Documents/Cours/Deepl/Projet/cartoongan/src/../data/cartoon_frames/BabyBoss/frame0-41-55.97.jpg
82,BabyBoss,frame0-59-19.28.jpg,/Users/antoinestutz/Documents/Cours/Deepl/Projet/cartoongan/src/../data/cartoon_frames/BabyBoss/frame0-59-19.28.jpg
83,BabyBoss,frame0-30-50.48.jpg,/Users/antoinestutz/Documents/Cours/Deepl/Projet/cartoongan/src/../data/cartoon_frames/BabyBoss/frame0-30-50.48.jpg
84,BabyBoss,frame1-08-24.55.jpg,/Users/antoinestutz/Documents/Cours/Deepl/Projet/cartoongan/src/../data/cartoon_frames/BabyBoss/frame1-08-24.55.jpg
85,BabyBoss,frame0-08-22.33.jpg,/Users/antoinestutz/Documents/Cours/Deepl/Projet/cartoongan/src/../data/cartoon_frames/BabyBoss/frame0-08-22.33.jpg
86,BabyBoss,frame0-20-19.34.jpg,/Users/antoinestutz/Documents/Cours/Deepl/Projet/cartoongan/src/../data/cartoon_frames/BabyBoss/frame0-20-19.34.jpg
87,BabyBoss,frame0-50-48.36.jpg,/Users/antoinestutz/Documents/Cours/Deepl/Projet/cartoongan/src/../data/cartoon_frames/BabyBoss/frame0-50-48.36.jpg
88,BabyBoss,frame0-50-26.89.jpg,/Users/antoinestutz/Documents/Cours/Deepl/Projet/cartoongan/src/../data/cartoon_frames/BabyBoss/frame0-50-26.89.jpg
89,BabyBoss,frame0-16-01.74.jpg,/Users/antoinestutz/Documents/Cours/Deepl/Projet/cartoongan/src/../data/cartoon_frames/BabyBoss/frame0-16-01.74.jpg
90,BabyBoss,frame0-41-38.79.jpg,/Users/antoinestutz/Documents/Cours/Deepl/Projet/cartoongan/src/../data/cartoon_frames/BabyBoss/frame0-41-38.79.jpg
91,BabyBoss,frame1-03-41.18.jpg,/Users/antoinestutz/Documents/Cours/Deepl/Projet/cartoongan/src/../data/cartoon_frames/BabyBoss/frame1-03-41.18.jpg
92,BabyBoss,frame1-28-22.42.jpg,/Users/antoinestutz/Documents/Cours/Deepl/Projet/cartoongan/src/../data/cartoon_frames/BabyBoss/frame1-28-22.42.jpg
93,BabyBoss,frame0-12-01.30.jpg,/Users/antoinestutz/Documents/Cours/Deepl/Projet/cartoongan/src/../data/cartoon_frames/BabyBoss/frame0-12-01.30.jpg
94,BabyBoss,frame0-36-55.43.jpg,/Users/antoinestutz/Documents/Cours/Deepl/Projet/cartoongan/src/../data/cartoon_frames/BabyBoss/frame0-36-55.43.jpg
95,BabyBoss,frame0-56-57.59.jpg,/Users/antoinestutz/Documents/Cours/Deepl/Projet/cartoongan/src/../data/cartoon_frames/BabyBoss/frame0-56-57.59.jpg
96,BabyBoss,frame0-53-14.33.jpg,/Users/antoinestutz/Documents/Cours/Deepl/Projet/cartoongan/src/../data/cartoon_frames/BabyBoss/frame0-53-14.33.jpg
97,BabyBoss,frame0-19-32.11.jpg,/Users/antoinestutz/Documents/Cours/Deepl/Projet/cartoongan/src/../data/cartoon_frames/BabyBoss/frame0-19-32.11.jpg
98,BabyBoss,frame1-08-20.25.jpg,/Users/antoinestutz/Documents/Cours/Deepl/Projet/cartoongan/src/../data/cartoon_frames/BabyBoss/frame1-08-20.25.jpg
99,BabyBoss,frame1-12-07.81.jpg,/Users/antoinestutz/Documents/Cours/Deepl/Projet/cartoongan/src/../data/cartoon_frames/BabyBoss/frame1-12-07.81.jpg
100,BabyBoss,frame1-25-04.92.jpg,/Users/antoinestutz/Documents/Cours/Deepl/Projet/cartoongan/src/../data/cartoon_frames/BabyBoss/frame1-25-04.92.jpg
101,BabyBoss,frame0-28-11.62.jpg,/Users/antoinestutz/Documents/Cours/Deepl/Projet/cartoongan/src/../data/cartoon_frames/BabyBoss/frame0-28-11.62.jpg
102,BabyBoss,frame1-30-26.93.jpg,/Users/antoinestutz/Documents/Cours/Deepl/Projet/cartoongan/src/../data/cartoon_frames/BabyBoss/frame1-30-26.93.jpg
103,BabyBoss,frame1-05-54.28.jpg,/Users/antoinestutz/Documents/Cours/Deepl/Projet/cartoongan/src/../data/cartoon_frames/BabyBoss/frame1-05-54.28.jpg
104,BabyBoss,frame1-14-08.02.jpg,/Users/antoinestutz/Documents/Cours/Deepl/Projet/cartoongan/src/../data/cartoon_frames/BabyBoss/frame1-14-08.02.jpg
105,BabyBoss,frame0-02-00.22.jpg,/Users/antoinestutz/Documents/Cours/Deepl/Projet/cartoongan/src/../data/cartoon_frames/BabyBoss/frame0-02-00.22.jpg
106,BabyBoss,frame0-06-22.12.jpg,/Users/antoinestutz/Documents/Cours/Deepl/Projet/cartoongan/src/../data/cartoon_frames/BabyBoss/frame0-06-22.12.jpg
107,BabyBoss,frame0-33-50.81.jpg,/Users/antoinestutz/Documents/Cours/Deepl/Projet/cartoongan/src/../data/cartoon_frames/BabyBoss/frame0-33-50.81.jpg
108,BabyBoss,frame0-45-13.47.jpg,/Users/antoinestutz/Documents/Cours/Deepl/Projet/cartoongan/src/../data/cartoon_frames/BabyBoss/frame0-45-13.47.jpg
109,BabyBoss,frame1-26-09.33.jpg,/Users/antoinestutz/Documents/Cours/Deepl/Projet/cartoongan/src/../data/cartoon_frames/BabyBoss/frame1-26-09.33.jpg
110,BabyBoss,frame0-44-47.71.jpg,/Users/antoinestutz/Documents/Cours/Deepl/Projet/cartoongan/src/../data/cartoon_frames/BabyBoss/frame0-44-47.71.jpg
111,BabyBoss,frame1-10-20.47.jpg,/Users/antoinestutz/Documents/Cours/Deepl/Projet/cartoongan/src/../data/cartoon_frames/BabyBoss/frame1-10-20.47.jpg
112,BabyBoss,frame0-45-04.88.jpg,/Users/antoinestutz/Documents/Cours/Deepl/Projet/cartoongan/src/../data/cartoon_frames/BabyBoss/frame0-45-04.88.jpg
113,BabyBoss,frame0-41-13.03.jpg,/Users/antoinestutz/Documents/Cours/Deepl/Projet/cartoongan/src/../data/cartoon_frames/BabyBoss/frame0-41-13.03.jpg
114,BabyBoss,frame0-09-39.62.jpg,/Users/antoinestutz/Documents/Cours/Deepl/Projet/cartoongan/src/../data/cartoon_frames/BabyBoss/frame0-09-39.62.jpg
115,BabyBoss,frame1-34-48.83.jpg,/Users/antoinestutz/Documents/Cours/Deepl/Projet/cartoongan/src/../data/cartoon_frames/BabyBoss/frame1-34-48.83.jpg
116,BabyBoss,frame0-52-18.52.jpg,/Users/antoinestutz/Documents/Cours/Deepl/Projet/cartoongan/src/../data/cartoon_frames/BabyBoss/frame0-52-18.52.jpg
117,BabyBoss,frame1-37-19.11.jpg,/Users/antoinestutz/Documents/Cours/Deepl/Projet/cartoongan/src/../data/cartoon_frames/BabyBoss/frame1-37-19.11.jpg
118,BabyBoss,frame1-06-20.04.jpg,/Users/antoinestutz/Documents/Cours/Deepl/Projet/cartoongan/src/../data/cartoon_frames/BabyBoss/frame1-06-20.04.jpg
119,BabyBoss,frame1-24-34.87.jpg,/Users/antoinestutz/Documents/Cours/Deepl/Projet/cartoongan/src/../data/cartoon_frames/BabyBoss/frame1-24-34.87.jpg
120,BabyBoss,frame0-26-11.41.jpg,/Users/antoinestutz/Documents/Cours/Deepl/Projet/cartoongan/src/../data/cartoon_frames/BabyBoss/frame0-26-11.41.jpg
121,BabyBoss,frame0-59-49.33.jpg,/Users/antoinestutz/Documents/Cours/Deepl/Projet/cartoongan/src/../data/cartoon_frames/BabyBoss/frame0-59-49.33.jpg
122,BabyBoss,frame0-15-48.85.jpg,/Users/antoinestutz/Documents/Cours/Deepl/Projet/cartoongan/src/../data/cartoon_frames/BabyBoss/frame0-15-48.85.jpg
123,BabyBoss,frame1-24-17.70.jpg,/Users/antoinestutz/Documents/Cours/Deepl/Projet/cartoongan/src/../data/cartoon_frames/BabyBoss/frame1-24-17.70.jpg
124,BabyBoss,frame0-49-35.37.jpg,/Users/antoinestutz/Documents/Cours/Deepl/Projet/cartoongan/src/../data/cartoon_frames/BabyBoss/frame0-49-35.37.jpg
125,BabyBoss,frame1-34-44.54.jpg,/Users/antoinestutz/Documents/Cours/Deepl/Projet/cartoongan/src/../data/cartoon_frames/BabyBoss/frame1-34-44.54.jpg
126,BabyBoss,frame0-35-59.61.jpg,/Users/antoinestutz/Documents/Cours/Deepl/Projet/cartoongan/src/../data/cartoon_frames/BabyBoss/frame0-35-59.61.jpg
127,BabyBoss,frame1-04-06.94.jpg,/Users/antoinestutz/Documents/Cours/Deepl/Projet/cartoongan/src/../data/cartoon_frames/BabyBoss/frame1-04-06.94.jpg
128,BabyBoss,frame0-21-58.09.jpg,/Users/antoinestutz/Documents/Cours/Deepl/Projet/cartoongan/src/../data/cartoon_frames/BabyBoss/frame0-21-58.09.jpg
129,BabyBoss,frame1-20-51.61.jpg,/Users/antoinestutz/Documents/Cours/Deepl/Projet/cartoongan/src/../data/cartoon_frames/BabyBoss/frame1-20-51.61.jpg
130,BabyBoss,frame0-07-09.35.jpg,/Users/antoinestutz/Documents/Cours/Deepl/Projet/cartoongan/src/../data/cartoon_frames/BabyBoss/frame0-07-09.35.jpg
131,BabyBoss,frame1-00-40.85.jpg,/Users/antoinestutz/Documents/Cours/Deepl/Projet/cartoongan/src/../data/cartoon_frames/BabyBoss/frame1-00-40.85.jpg
132,BabyBoss,frame1-23-09.00.jpg,/Users/antoinestutz/Documents/Cours/Deepl/Projet/cartoongan/src/../data/cartoon_frames/BabyBoss/frame1-23-09.00.jpg
133,BabyBoss,frame1-30-18.35.jpg,/Users/antoinestutz/Documents/Cours/Deepl/Projet/cartoongan/src/../data/cartoon_frames/BabyBoss/frame1-30-18.35.jpg
134,BabyBoss,frame0-13-18.58.jpg,/Users/antoinestutz/Documents/Cours/Deepl/Projet/cartoongan/src/../data/cartoon_frames/BabyBoss/frame0-13-18.58.jpg
135,BabyBoss,frame1-12-16.39.jpg,/Users/antoinestutz/Documents/Cours/Deepl/Projet/cartoongan/src/../data/cartoon_frames/BabyBoss/frame1-12-16.39.jpg
136,BabyBoss,frame0-31-37.71.jpg,/Users/antoinestutz/Documents/Cours/Deepl/Projet/cartoongan/src/../data/cartoon_frames/BabyBoss/frame0-31-37.71.jpg
137,BabyBoss,frame0-11-26.95.jpg,/Users/antoinestutz/Documents/Cours/Deepl/Projet/cartoongan/src/../data/cartoon_frames/BabyBoss/frame0-11-26.95.jpg
138,BabyBoss,frame0-24-54.12.jpg,/Users/antoinestutz/Documents/Cours/Deepl/Projet/cartoongan/src/../data/cartoon_frames/BabyBoss/frame0-24-54.12.jpg
139,BabyBoss,frame1-16-29.71.jpg,/Users/antoinestutz/Documents/Cours/Deepl/Projet/cartoongan/src/../data/cartoon_frames/BabyBoss/frame1-16-29.71.jpg
140,BabyBoss,frame1-26-43.67.jpg,/Users/antoinestutz/Documents/Cours/Deepl/Projet/cartoongan/src/../data/cartoon_frames/BabyBoss/frame1-26-43.67.jpg
141,BabyBoss,frame1-13-42.26.jpg,/Users/antoinestutz/Documents/Cours/Deepl/Projet/cartoongan/src/../data/cartoon_frames/BabyBoss/frame1-13-42.26.jpg
142,BabyBoss,frame0-48-39.55.jpg,/Users/antoinestutz/Documents/Cours/Deepl/Projet/cartoongan/src/../data/cartoon_frames/BabyBoss/frame0-48-39.55.jpg
143,BabyBoss,frame1-34-40.25.jpg,/Users/antoinestutz/Documents/Cours/Deepl/Projet/cartoongan/src/../data/cartoon_frames/BabyBoss/frame1-34-40.25.jpg
144,BabyBoss,frame0-04-51.96.jpg,/Users/antoinestutz/Documents/Cours/Deepl/Projet/cartoongan/src/../data/cartoon_frames/BabyBoss/frame0-04-51.96.jpg
145,BabyBoss,frame0-17-40.48.jpg,/Users/antoinestutz/Documents/Cours/Deepl/Projet/cartoongan/src/../data/cartoon_frames/BabyBoss/frame0-17-40.48.jpg
146,BabyBoss,frame1-10-41.94.jpg,/Users/antoinestutz/Documents/Cours/Deepl/Projet/cartoongan/src/../data/cartoon_frames/BabyBoss/frame1-10-41.94.jpg
147,BabyBoss,frame0-48-05.21.jpg,/Users/antoinestutz/Documents/Cours/Deepl/Projet/cartoongan/src/../data/cartoon_frames/BabyBoss/frame0-48-05.21.jpg
148,BabyBoss,frame1-22-47.53.jpg,/Users/antoinestutz/Documents/Cours/Deepl/Projet/cartoongan/src/../data/cartoon_frames/BabyBoss/frame1-22-47.53.jpg
149,BabyBoss,frame0-47-35.15.jpg,/Users/antoinestutz/Documents/Cours/Deepl/Projet/cartoongan/src/../data/cartoon_frames/BabyBoss/frame0-47-35.15.jpg
150,BabyBoss,frame0-31-59.18.jpg,/Users/antoinestutz/Documents/Cours/Deepl/Projet/cartoongan/src/../data/cartoon_frames/BabyBoss/frame0-31-59.18.jpg
151,BabyBoss,frame1-30-44.11.jpg,/Users/antoinestutz/Documents/Cours/Deepl/Projet/cartoongan/src/../data/cartoon_frames/BabyBoss/frame1-30-44.11.jpg
152,BabyBoss,frame0-53-05.75.jpg,/Users/antoinestutz/Documents/Cours/Deepl/Projet/cartoongan/src/../data/cartoon_frames/BabyBoss/frame0-53-05.75.jpg
