,movie,name,path,width,height
70,BabyBoss,frame1-38-10.63.jpg,./data/cartoon_frames/BabyBoss/frame1-38-10.63.jpg,1920,800
71,BabyBoss,frame0-50-05.42.jpg,./data/cartoon_frames/BabyBoss/frame0-50-05.42.jpg,1920,800
72,BabyBoss,frame0-59-06.40.jpg,./data/cartoon_frames/BabyBoss/frame0-59-06.40.jpg,1920,800
73,BabyBoss,frame1-34-35.95.jpg,./data/cartoon_frames/BabyBoss/frame1-34-35.95.jpg,1920,800
74,BabyBoss,frame0-14-31.57.jpg,./data/cartoon_frames/BabyBoss/frame0-14-31.57.jpg,1920,800
75,BabyBoss,frame0-19-10.65.jpg,./data/cartoon_frames/BabyBoss/frame0-19-10.65.jpg,1920,800
76,BabyBoss,frame0-57-14.77.jpg,./data/cartoon_frames/BabyBoss/frame0-57-14.77.jpg,1920,800
77,BabyBoss,frame1-03-19.71.jpg,./data/cartoon_frames/BabyBoss/frame1-03-19.71.jpg,1920,800
78,BabyBoss,frame0-03-43.26.jpg,./data/cartoon_frames/BabyBoss/frame0-03-43.26.jpg,1920,800
79,BabyBoss,frame1-25-52.15.jpg,./data/cartoon_frames/BabyBoss/frame1-25-52.15.jpg,1920,800
80,BabyBoss,frame1-14-50.96.jpg,./data/cartoon_frames/BabyBoss/frame1-14-50.96.jpg,1920,800
81,BabyBoss,frame0-41-55.97.jpg,./data/cartoon_frames/BabyBoss/frame0-41-55.97.jpg,1920,800
82,BabyBoss,frame0-59-19.28.jpg,./data/cartoon_frames/BabyBoss/frame0-59-19.28.jpg,1920,800
83,BabyBoss,frame0-30-50.48.jpg,./data/cartoon_frames/BabyBoss/frame0-30-50.48.jpg,1920,800
84,BabyBoss,frame1-08-24.55.jpg,./data/cartoon_frames/BabyBoss/frame1-08-24.55.jpg,1920,800
85,BabyBoss,frame0-08-22.33.jpg,./data/cartoon_frames/BabyBoss/frame0-08-22.33.jpg,1920,800
86,BabyBoss,frame0-20-19.34.jpg,./data/cartoon_frames/BabyBoss/frame0-20-19.34.jpg,1920,800
87,BabyBoss,frame0-50-48.36.jpg,./data/cartoon_frames/BabyBoss/frame0-50-48.36.jpg,1920,800
88,BabyBoss,frame0-50-26.89.jpg,./data/cartoon_frames/BabyBoss/frame0-50-26.89.jpg,1920,800
89,BabyBoss,frame0-16-01.74.jpg,./data/cartoon_frames/BabyBoss/frame0-16-01.74.jpg,1920,800
90,BabyBoss,frame0-41-38.79.jpg,./data/cartoon_frames/BabyBoss/frame0-41-38.79.jpg,1920,800
91,BabyBoss,frame1-03-41.18.jpg,./data/cartoon_frames/BabyBoss/frame1-03-41.18.jpg,1920,800
92,BabyBoss,frame1-28-22.42.jpg,./data/cartoon_frames/BabyBoss/frame1-28-22.42.jpg,1920,800
93,BabyBoss,frame0-12-01.30.jpg,./data/cartoon_frames/BabyBoss/frame0-12-01.30.jpg,1920,800
94,BabyBoss,frame0-36-55.43.jpg,./data/cartoon_frames/BabyBoss/frame0-36-55.43.jpg,1920,800
95,BabyBoss,frame0-56-57.59.jpg,./data/cartoon_frames/BabyBoss/frame0-56-57.59.jpg,1920,800
96,BabyBoss,frame0-53-14.33.jpg,./data/cartoon_frames/BabyBoss/frame0-53-14.33.jpg,1920,800
97,BabyBoss,frame0-19-32.11.jpg,./data/cartoon_frames/BabyBoss/frame0-19-32.11.jpg,1920,800
98,BabyBoss,frame1-08-20.25.jpg,./data/cartoon_frames/BabyBoss/frame1-08-20.25.jpg,1920,800
99,BabyBoss,frame1-12-07.81.jpg,./data/cartoon_frames/BabyBoss/frame1-12-07.81.jpg,1920,800
100,BabyBoss,frame1-25-04.92.jpg,./data/cartoon_frames/BabyBoss/frame1-25-04.92.jpg,1920,800
101,BabyBoss,frame0-28-11.62.jpg,./data/cartoon_frames/BabyBoss/frame0-28-11.62.jpg,1920,800
102,BabyBoss,frame1-30-26.93.jpg,./data/cartoon_frames/BabyBoss/frame1-30-26.93.jpg,1920,800
103,BabyBoss,frame1-05-54.28.jpg,./data/cartoon_frames/BabyBoss/frame1-05-54.28.jpg,1920,800
104,BabyBoss,frame1-14-08.02.jpg,./data/cartoon_frames/BabyBoss/frame1-14-08.02.jpg,1920,800
105,BabyBoss,frame0-02-00.22.jpg,./data/cartoon_frames/BabyBoss/frame0-02-00.22.jpg,1920,800
106,BabyBoss,frame0-06-22.12.jpg,./data/cartoon_frames/BabyBoss/frame0-06-22.12.jpg,1920,800
107,BabyBoss,frame0-33-50.81.jpg,./data/cartoon_frames/BabyBoss/frame0-33-50.81.jpg,1920,800
108,BabyBoss,frame0-45-13.47.jpg,./data/cartoon_frames/BabyBoss/frame0-45-13.47.jpg,1920,800
109,BabyBoss,frame1-26-09.33.jpg,./data/cartoon_frames/BabyBoss/frame1-26-09.33.jpg,1920,800
110,BabyBoss,frame0-44-47.71.jpg,./data/cartoon_frames/BabyBoss/frame0-44-47.71.jpg,1920,800
111,BabyBoss,frame1-10-20.47.jpg,./data/cartoon_frames/BabyBoss/frame1-10-20.47.jpg,1920,800
112,BabyBoss,frame0-45-04.88.jpg,./data/cartoon_frames/BabyBoss/frame0-45-04.88.jpg,1920,800
113,BabyBoss,frame0-41-13.03.jpg,./data/cartoon_frames/BabyBoss/frame0-41-13.03.jpg,1920,800
114,BabyBoss,frame0-09-39.62.jpg,./data/cartoon_frames/BabyBoss/frame0-09-39.62.jpg,1920,800
115,BabyBoss,frame1-34-48.83.jpg,./data/cartoon_frames/BabyBoss/frame1-34-48.83.jpg,1920,800
116,BabyBoss,frame0-52-18.52.jpg,./data/cartoon_frames/BabyBoss/frame0-52-18.52.jpg,1920,800
117,BabyBoss,frame1-37-19.11.jpg,./data/cartoon_frames/BabyBoss/frame1-37-19.11.jpg,1920,800
118,BabyBoss,frame1-06-20.04.jpg,./data/cartoon_frames/BabyBoss/frame1-06-20.04.jpg,1920,800
119,BabyBoss,frame1-24-34.87.jpg,./data/cartoon_frames/BabyBoss/frame1-24-34.87.jpg,1920,800
120,BabyBoss,frame0-26-11.41.jpg,./data/cartoon_frames/BabyBoss/frame0-26-11.41.jpg,1920,800
121,BabyBoss,frame0-59-49.33.jpg,./data/cartoon_frames/BabyBoss/frame0-59-49.33.jpg,1920,800
122,BabyBoss,frame0-15-48.85.jpg,./data/cartoon_frames/BabyBoss/frame0-15-48.85.jpg,1920,800
123,BabyBoss,frame1-24-17.70.jpg,./data/cartoon_frames/BabyBoss/frame1-24-17.70.jpg,1920,800
124,BabyBoss,frame0-49-35.37.jpg,./data/cartoon_frames/BabyBoss/frame0-49-35.37.jpg,1920,800
125,BabyBoss,frame1-34-44.54.jpg,./data/cartoon_frames/BabyBoss/frame1-34-44.54.jpg,1920,800
126,BabyBoss,frame0-35-59.61.jpg,./data/cartoon_frames/BabyBoss/frame0-35-59.61.jpg,1920,800
127,BabyBoss,frame1-04-06.94.jpg,./data/cartoon_frames/BabyBoss/frame1-04-06.94.jpg,1920,800
128,BabyBoss,frame0-21-58.09.jpg,./data/cartoon_frames/BabyBoss/frame0-21-58.09.jpg,1920,800
129,BabyBoss,frame1-20-51.61.jpg,./data/cartoon_frames/BabyBoss/frame1-20-51.61.jpg,1920,800
130,BabyBoss,frame0-07-09.35.jpg,./data/cartoon_frames/BabyBoss/frame0-07-09.35.jpg,1920,800
131,BabyBoss,frame1-00-40.85.jpg,./data/cartoon_frames/BabyBoss/frame1-00-40.85.jpg,1920,800
132,BabyBoss,frame1-23-09.00.jpg,./data/cartoon_frames/BabyBoss/frame1-23-09.00.jpg,1920,800
133,BabyBoss,frame1-30-18.35.jpg,./data/cartoon_frames/BabyBoss/frame1-30-18.35.jpg,1920,800
134,BabyBoss,frame0-13-18.58.jpg,./data/cartoon_frames/BabyBoss/frame0-13-18.58.jpg,1920,800
135,BabyBoss,frame1-12-16.39.jpg,./data/cartoon_frames/BabyBoss/frame1-12-16.39.jpg,1920,800
136,BabyBoss,frame0-31-37.71.jpg,./data/cartoon_frames/BabyBoss/frame0-31-37.71.jpg,1920,800
137,BabyBoss,frame0-11-26.95.jpg,./data/cartoon_frames/BabyBoss/frame0-11-26.95.jpg,1920,800
138,BabyBoss,frame0-24-54.12.jpg,./data/cartoon_frames/BabyBoss/frame0-24-54.12.jpg,1920,800
139,BabyBoss,frame1-16-29.71.jpg,./data/cartoon_frames/BabyBoss/frame1-16-29.71.jpg,1920,800
140,BabyBoss,frame1-26-43.67.jpg,./data/cartoon_frames/BabyBoss/frame1-26-43.67.jpg,1920,800
141,BabyBoss,frame1-13-42.26.jpg,./data/cartoon_frames/BabyBoss/frame1-13-42.26.jpg,1920,800
142,BabyBoss,frame0-48-39.55.jpg,./data/cartoon_frames/BabyBoss/frame0-48-39.55.jpg,1920,800
143,BabyBoss,frame1-34-40.25.jpg,./data/cartoon_frames/BabyBoss/frame1-34-40.25.jpg,1920,800
144,BabyBoss,frame0-04-51.96.jpg,./data/cartoon_frames/BabyBoss/frame0-04-51.96.jpg,1920,800
145,BabyBoss,frame0-17-40.48.jpg,./data/cartoon_frames/BabyBoss/frame0-17-40.48.jpg,1920,800
146,BabyBoss,frame1-10-41.94.jpg,./data/cartoon_frames/BabyBoss/frame1-10-41.94.jpg,1920,800
147,BabyBoss,frame0-48-05.21.jpg,./data/cartoon_frames/BabyBoss/frame0-48-05.21.jpg,1920,800
148,BabyBoss,frame1-22-47.53.jpg,./data/cartoon_frames/BabyBoss/frame1-22-47.53.jpg,1920,800
149,BabyBoss,frame0-47-35.15.jpg,./data/cartoon_frames/BabyBoss/frame0-47-35.15.jpg,1920,800
150,BabyBoss,frame0-31-59.18.jpg,./data/cartoon_frames/BabyBoss/frame0-31-59.18.jpg,1920,800
151,BabyBoss,frame1-30-44.11.jpg,./data/cartoon_frames/BabyBoss/frame1-30-44.11.jpg,1920,800
152,BabyBoss,frame0-53-05.75.jpg,./data/cartoon_frames/BabyBoss/frame0-53-05.75.jpg,1920,800
153,BabyBoss,frame1-03-54.06.jpg,./data/cartoon_frames/BabyBoss/frame1-03-54.06.jpg,1920,800
154,BabyBoss,frame1-16-16.83.jpg,./data/cartoon_frames/BabyBoss/frame1-16-16.83.jpg,1920,800
155,BabyBoss,frame1-37-53.45.jpg,./data/cartoon_frames/BabyBoss/frame1-37-53.45.jpg,1920,800
156,BabyBoss,frame1-08-46.02.jpg,./data/cartoon_frames/BabyBoss/frame1-08-46.02.jpg,1920,800
157,BabyBoss,frame0-31-20.54.jpg,./data/cartoon_frames/BabyBoss/frame0-31-20.54.jpg,1920,800
158,BabyBoss,frame1-13-46.56.jpg,./data/cartoon_frames/BabyBoss/frame1-13-46.56.jpg,1920,800
159,BabyBoss,frame0-34-42.33.jpg,./data/cartoon_frames/BabyBoss/frame0-34-42.33.jpg,1920,800
160,BabyBoss,frame0-16-10.32.jpg,./data/cartoon_frames/BabyBoss/frame0-16-10.32.jpg,1920,800
161,BabyBoss,frame0-57-23.35.jpg,./data/cartoon_frames/BabyBoss/frame0-57-23.35.jpg,1920,800
162,BabyBoss,frame1-33-05.79.jpg,./data/cartoon_frames/BabyBoss/frame1-33-05.79.jpg,1920,800
163,BabyBoss,frame1-02-28.19.jpg,./data/cartoon_frames/BabyBoss/frame1-02-28.19.jpg,1920,800
164,BabyBoss,frame1-22-21.77.jpg,./data/cartoon_frames/BabyBoss/frame1-22-21.77.jpg,1920,800
165,BabyBoss,frame0-56-40.42.jpg,./data/cartoon_frames/BabyBoss/frame0-56-40.42.jpg,1920,800
166,BabyBoss,frame0-31-42.00.jpg,./data/cartoon_frames/BabyBoss/frame0-31-42.00.jpg,1920,800
167,BabyBoss,frame0-35-42.44.jpg,./data/cartoon_frames/BabyBoss/frame0-35-42.44.jpg,1920,800
168,BabyBoss,frame1-33-31.55.jpg,./data/cartoon_frames/BabyBoss/frame1-33-31.55.jpg,1920,800
169,BabyBoss,frame0-07-39.40.jpg,./data/cartoon_frames/BabyBoss/frame0-07-39.40.jpg,1920,800
170,BabyBoss,frame1-06-37.21.jpg,./data/cartoon_frames/BabyBoss/frame1-06-37.21.jpg,1920,800
171,BabyBoss,frame1-28-31.01.jpg,./data/cartoon_frames/BabyBoss/frame1-28-31.01.jpg,1920,800
172,BabyBoss,frame0-03-47.55.jpg,./data/cartoon_frames/BabyBoss/frame0-03-47.55.jpg,1920,800
173,BabyBoss,frame1-09-41.83.jpg,./data/cartoon_frames/BabyBoss/frame1-09-41.83.jpg,1920,800
174,BabyBoss,frame0-25-24.18.jpg,./data/cartoon_frames/BabyBoss/frame0-25-24.18.jpg,1920,800
175,BabyBoss,frame0-08-00.87.jpg,./data/cartoon_frames/BabyBoss/frame0-08-00.87.jpg,1920,800
176,BabyBoss,frame1-22-38.95.jpg,./data/cartoon_frames/BabyBoss/frame1-22-38.95.jpg,1920,800
177,BabyBoss,frame0-16-44.67.jpg,./data/cartoon_frames/BabyBoss/frame0-16-44.67.jpg,1920,800
178,BabyBoss,frame0-29-03.14.jpg,./data/cartoon_frames/BabyBoss/frame0-29-03.14.jpg,1920,800
179,BabyBoss,frame0-38-04.12.jpg,./data/cartoon_frames/BabyBoss/frame0-38-04.12.jpg,1920,800
180,BabyBoss,frame0-48-13.79.jpg,./data/cartoon_frames/BabyBoss/frame0-48-13.79.jpg,1920,800
181,BabyBoss,frame0-37-29.77.jpg,./data/cartoon_frames/BabyBoss/frame0-37-29.77.jpg,1920,800
182,BabyBoss,frame0-10-31.14.jpg,./data/cartoon_frames/BabyBoss/frame0-10-31.14.jpg,1920,800
183,BabyBoss,frame0-15-40.27.jpg,./data/cartoon_frames/BabyBoss/frame0-15-40.27.jpg,1920,800
184,BabyBoss,frame1-22-56.12.jpg,./data/cartoon_frames/BabyBoss/frame1-22-56.12.jpg,1920,800
185,BabyBoss,frame0-54-14.44.jpg,./data/cartoon_frames/BabyBoss/frame0-54-14.44.jpg,1920,800
186,BabyBoss,frame0-11-44.13.jpg,./data/cartoon_frames/BabyBoss/frame0-11-44.13.jpg,1920,800
187,BabyBoss,frame0-16-18.91.jpg,./data/cartoon_frames/BabyBoss/frame0-16-18.91.jpg,1920,800
188,BabyBoss,frame1-29-43.100.jpg,./data/cartoon_frames/BabyBoss/frame1-29-43.100.jpg,1920,800
189,BabyBoss,frame1-26-52.26.jpg,./data/cartoon_frames/BabyBoss/frame1-26-52.26.jpg,1920,800
190,BabyBoss,frame0-08-48.10.jpg,./data/cartoon_frames/BabyBoss/frame0-08-48.10.jpg,1920,800
191,BabyBoss,frame0-21-40.92.jpg,./data/cartoon_frames/BabyBoss/frame0-21-40.92.jpg,1920,800
192,BabyBoss,frame1-16-38.30.jpg,./data/cartoon_frames/BabyBoss/frame1-16-38.30.jpg,1920,800
193,BabyBoss,frame1-33-14.38.jpg,./data/cartoon_frames/BabyBoss/frame1-33-14.38.jpg,1920,800
194,BabyBoss,frame1-29-01.06.jpg,./data/cartoon_frames/BabyBoss/frame1-29-01.06.jpg,1920,800
195,BabyBoss,frame0-32-46.40.jpg,./data/cartoon_frames/BabyBoss/frame0-32-46.40.jpg,1920,800
196,BabyBoss,frame0-09-43.91.jpg,./data/cartoon_frames/BabyBoss/frame0-09-43.91.jpg,1920,800
197,BabyBoss,frame0-52-39.99.jpg,./data/cartoon_frames/BabyBoss/frame0-52-39.99.jpg,1920,800
198,BabyBoss,frame1-01-06.61.jpg,./data/cartoon_frames/BabyBoss/frame1-01-06.61.jpg,1920,800
199,BabyBoss,frame0-56-06.07.jpg,./data/cartoon_frames/BabyBoss/frame0-56-06.07.jpg,1920,800
200,BabyBoss,frame1-03-45.47.jpg,./data/cartoon_frames/BabyBoss/frame1-03-45.47.jpg,1920,800
201,BabyBoss,frame1-27-26.61.jpg,./data/cartoon_frames/BabyBoss/frame1-27-26.61.jpg,1920,800
202,BabyBoss,frame0-57-44.82.jpg,./data/cartoon_frames/BabyBoss/frame0-57-44.82.jpg,1920,800
203,BabyBoss,frame0-14-53.04.jpg,./data/cartoon_frames/BabyBoss/frame0-14-53.04.jpg,1920,800
204,BabyBoss,frame0-02-08.80.jpg,./data/cartoon_frames/BabyBoss/frame0-02-08.80.jpg,1920,800
205,BabyBoss,frame1-19-21.45.jpg,./data/cartoon_frames/BabyBoss/frame1-19-21.45.jpg,1920,800
206,BabyBoss,frame1-07-11.56.jpg,./data/cartoon_frames/BabyBoss/frame1-07-11.56.jpg,1920,800
207,BabyBoss,frame1-25-43.57.jpg,./data/cartoon_frames/BabyBoss/frame1-25-43.57.jpg,1920,800
208,BabyBoss,frame1-09-54.71.jpg,./data/cartoon_frames/BabyBoss/frame1-09-54.71.jpg,1920,800
209,BabyBoss,frame0-22-10.97.jpg,./data/cartoon_frames/BabyBoss/frame0-22-10.97.jpg,1920,800
210,BabyBoss,frame0-10-05.38.jpg,./data/cartoon_frames/BabyBoss/frame0-10-05.38.jpg,1920,800
211,BabyBoss,frame1-22-30.36.jpg,./data/cartoon_frames/BabyBoss/frame1-22-30.36.jpg,1920,800
212,BabyBoss,frame0-19-57.88.jpg,./data/cartoon_frames/BabyBoss/frame0-19-57.88.jpg,1920,800
213,BabyBoss,frame0-37-38.36.jpg,./data/cartoon_frames/BabyBoss/frame0-37-38.36.jpg,1920,800
214,BabyBoss,frame0-20-02.17.jpg,./data/cartoon_frames/BabyBoss/frame0-20-02.17.jpg,1920,800
215,BabyBoss,frame0-09-31.03.jpg,./data/cartoon_frames/BabyBoss/frame0-09-31.03.jpg,1920,800
216,BabyBoss,frame1-21-43.13.jpg,./data/cartoon_frames/BabyBoss/frame1-21-43.13.jpg,1920,800
217,BabyBoss,frame0-55-31.72.jpg,./data/cartoon_frames/BabyBoss/frame0-55-31.72.jpg,1920,800
218,BabyBoss,frame0-19-23.53.jpg,./data/cartoon_frames/BabyBoss/frame0-19-23.53.jpg,1920,800
219,BabyBoss,frame0-52-22.81.jpg,./data/cartoon_frames/BabyBoss/frame0-52-22.81.jpg,1920,800
220,BabyBoss,frame0-53-44.39.jpg,./data/cartoon_frames/BabyBoss/frame0-53-44.39.jpg,1920,800
221,BabyBoss,frame0-32-20.64.jpg,./data/cartoon_frames/BabyBoss/frame0-32-20.64.jpg,1920,800
222,BabyBoss,frame0-03-56.14.jpg,./data/cartoon_frames/BabyBoss/frame0-03-56.14.jpg,1920,800
223,BabyBoss,frame0-25-07.00.jpg,./data/cartoon_frames/BabyBoss/frame0-25-07.00.jpg,1920,800
224,BabyBoss,frame0-03-38.97.jpg,./data/cartoon_frames/BabyBoss/frame0-03-38.97.jpg,1920,800
225,BabyBoss,frame1-03-11.13.jpg,./data/cartoon_frames/BabyBoss/frame1-03-11.13.jpg,1920,800
226,BabyBoss,frame0-06-47.88.jpg,./data/cartoon_frames/BabyBoss/frame0-06-47.88.jpg,1920,800
227,BabyBoss,frame1-36-31.88.jpg,./data/cartoon_frames/BabyBoss/frame1-36-31.88.jpg,1920,800
228,BabyBoss,frame1-05-45.69.jpg,./data/cartoon_frames/BabyBoss/frame1-05-45.69.jpg,1920,800
229,BabyBoss,frame0-21-19.45.jpg,./data/cartoon_frames/BabyBoss/frame0-21-19.45.jpg,1920,800
230,BabyBoss,frame0-51-48.47.jpg,./data/cartoon_frames/BabyBoss/frame0-51-48.47.jpg,1920,800
231,BabyBoss,frame1-08-28.84.jpg,./data/cartoon_frames/BabyBoss/frame1-08-28.84.jpg,1920,800
